time	I(R1)	I(R4)
1.603041317842911e-001	-6.628188e-004	-3.951463e-005
1.603127502633460e-001	-1.088545e-003	-1.401604e-004
1.603225994488255e-001	-1.507381e-003	-2.389763e-004
1.603349936421282e-001	-1.920665e-003	-3.364820e-004
1.603398276300479e-001	-2.033159e-003	-3.632479e-004
1.603433862071522e-001	-2.084281e-003	-3.756125e-004
1.603467024652412e-001	-2.112292e-003	-3.825212e-004
1.603498370075090e-001	-2.122028e-003	-3.851201e-004
1.603529394182639e-001	-2.113375e-003	-3.834098e-004
1.603577836854490e-001	-2.062928e-003	-3.721548e-004
1.603656257249177e-001	-1.901027e-003	-3.355400e-004
1.603768522248336e-001	-1.534005e-003	-2.525451e-004
1.603897125548771e-001	-9.788178e-004	-1.270646e-004
1.603989556901609e-001	-5.216004e-004	-2.348507e-005
1.604073854040891e-001	-9.333203e-005	7.372571e-005
1.604159432444374e-001	3.095087e-004	1.651933e-004
1.604269820333603e-001	7.213621e-004	2.645216e-004
1.604363233160437e-001	9.353263e-004	3.297444e-004
1.604407956072346e-001	9.829268e-004	3.521380e-004
1.604441106092427e-001	9.991421e-004	3.633757e-004
1.604475759082926e-001	1.008208e-003	3.703678e-004
1.604520975382299e-001	1.010379e-003	3.729961e-004
1.604564145067742e-001	9.999365e-004	3.675613e-004
1.604634176372257e-001	9.315970e-004	3.415918e-004
1.604738420951828e-001	6.819327e-004	2.740595e-004
1.604858587214671e-001	2.122831e-004	1.658875e-004
1.604950131533468e-001	-2.302326e-004	6.762477e-005
1.605034492247712e-001	-6.634987e-004	-2.871650e-005
1.605121392399173e-001	-1.095510e-003	-1.247132e-004
1.605216693783202e-001	-1.507415e-003	-2.161169e-004
1.605340208614375e-001	-1.931253e-003	-3.102183e-004
1.605391253150223e-001	-2.055660e-003	-3.380890e-004
1.605428628325039e-001	-2.113459e-003	-3.512591e-004
1.605460574610442e-001	-2.143807e-003	-3.583113e-004
1.605490683642102e-001	-2.155856e-003	-3.613069e-004
1.605526536446712e-001	-2.148981e-003	-3.602050e-004
1.605573190481323e-001	-2.104559e-003	-3.510180e-004
1.605648773265651e-001	-1.955158e-003	-3.194272e-004
1.605758834661334e-001	-1.605909e-003	-2.454000e-004
1.605885692860261e-001	-1.068256e-003	-1.313755e-004
1.605978391644282e-001	-6.130847e-004	-3.457899e-005
1.606062690672206e-001	-1.835842e-004	5.695587e-005
1.606148659878729e-001	2.276482e-004	1.446198e-004
1.606254695341966e-001	6.391722e-004	2.365034e-004
1.606357746864947e-001	9.001757e-004	3.063902e-004
1.606403951305800e-001	9.568168e-004	3.290102e-004
1.606438104924040e-001	9.741428e-004	3.403389e-004
1.606472133530838e-001	9.835814e-004	3.473250e-004
1.606514453457045e-001	9.868774e-004	3.505911e-004
1.606553531711621e-001	9.798743e-004	3.473588e-004
1.606617008353713e-001	9.288173e-004	3.282446e-004
1.606718395895111e-001	7.150397e-004	2.718351e-004
1.606833303692850e-001	2.934652e-004	1.797232e-004
1.606930729182705e-001	-1.658051e-004	8.399389e-005
1.607016540532294e-001	-6.040660e-004	-7.470593e-006
1.607105739635387e-001	-1.053856e-003	-1.013385e-004
1.607192971034593e-001	-1.445493e-003	-1.829834e-004
1.607315588140245e-001	-1.893202e-003	-2.763320e-004
1.607378948451771e-001	-2.062797e-003	-3.119645e-004
1.607419507290755e-001	-2.134318e-003	-3.272129e-004
1.607449793137351e-001	-2.167482e-003	-3.344117e-004
1.607486304401668e-001	-2.185899e-003	-3.386251e-004
1.607524906945093e-001	-2.181513e-003	-3.381523e-004
1.607570540475685e-001	-2.140359e-003	-3.302093e-004
1.607644500473353e-001	-1.997838e-003	-3.019662e-004
1.607753384508667e-001	-1.658295e-003	-2.344538e-004
1.607879244472585e-001	-1.130640e-003	-1.294467e-004
1.607972082043549e-001	-6.768621e-004	-3.889119e-005
1.608056377789562e-001	-2.468603e-004	4.710024e-005
1.608142561688776e-001	1.689089e-004	1.302492e-004
1.608246163771026e-001	5.801634e-004	2.156054e-004
1.608354557364639e-001	8.704443e-004	2.858011e-004
1.608401630049572e-001	9.327628e-004	3.078821e-004
1.608436368020589e-001	9.509188e-004	3.189336e-004
1.608470039684323e-001	9.607063e-004	3.257919e-004
1.608507494912923e-001	9.645739e-004	3.292236e-004
1.608542203670472e-001	9.604110e-004	3.276968e-004
1.608598643394465e-001	9.276404e-004	3.147376e-004
1.608689635572572e-001	7.705420e-004	2.728976e-004
1.608801551795749e-001	3.961753e-004	1.947116e-004
1.608911489458210e-001	-1.020478e-004	9.715204e-005
1.609000397569389e-001	-5.512038e-004	9.236680e-006
1.609085125480552e-001	-9.828091e-004	-7.531511e-005
1.609170589151738e-001	-1.380977e-003	-1.532370e-004
1.609285579590489e-001	-1.825949e-003	-2.403003e-004
1.609368907134083e-001	-2.068275e-003	-2.879749e-004
1.609412113296937e-001	-2.152907e-003	-3.048254e-004
1.609444227425554e-001	-2.191836e-003	-3.127111e-004
1.609479539662912e-001	-2.212789e-003	-3.171369e-004
1.609522386421162e-001	-2.211178e-003	-3.172671e-004
1.609566440631972e-001	-2.174918e-003	-3.107328e-004
1.609637884041392e-001	-2.042809e-003	-2.861817e-004
1.609745038734899e-001	-1.717942e-003	-2.255760e-004
1.609869343590808e-001	-1.205989e-003	-1.299822e-004
1.609962379080363e-001	-7.548321e-004	-4.552741e-005
1.610046662777486e-001	-3.244819e-004	3.517773e-005
1.610133169877851e-001	9.766641e-005	1.143422e-004
1.610233041841600e-001	5.011674e-004	1.925200e-004
1.610357772411227e-001	8.489893e-004	2.692331e-004
1.610403969918712e-001	9.134301e-004	2.896654e-004
1.610438118859277e-001	9.305578e-004	2.996552e-004
1.610472150343117e-001	9.396679e-004	3.058565e-004
1.610514474213465e-001	9.427230e-004	3.088082e-004
1.610553565496223e-001	9.356784e-004	3.060100e-004
1.610617063066138e-001	8.821642e-004	2.892022e-004
1.610718109716729e-001	6.621887e-004	2.397118e-004
1.610832905119009e-001	2.377654e-004	1.586985e-004
1.610930728968187e-001	-2.230472e-004	7.407034e-005
1.611016615237729e-001	-6.613682e-004	-6.547670e-006
1.611105915940458e-001	-1.111355e-003	-8.931842e-005
1.611193108734434e-001	-1.502439e-003	-1.611925e-004
1.611315780886426e-001	-1.949762e-003	-2.434408e-004
1.611379043695613e-001	-2.118789e-003	-2.747754e-004
1.611419577642281e-001	-2.190075e-003	-2.881989e-004
1.611449846176878e-001	-2.223090e-003	-2.945395e-004
1.611486369005871e-001	-2.241366e-003	-2.982580e-004
1.611524930994668e-001	-2.236835e-003	-2.978494e-004
1.611570579589773e-001	-2.195488e-003	-2.908592e-004
1.611644563562205e-001	-2.052642e-003	-2.659888e-004
1.611753417255818e-001	-1.712790e-003	-2.065569e-004
1.611879279335819e-001	-1.184675e-003	-1.140782e-004
1.611972122056322e-001	-7.305628e-004	-3.431799e-005
1.612056417850983e-001	-3.002939e-004	4.142350e-005
1.612142604325991e-001	1.157192e-004	1.146696e-004
1.612246178881897e-001	5.301037e-004	1.898268e-004
1.612354559399741e-001	8.281888e-004	2.516113e-004
1.612401631529025e-001	8.924979e-004	2.710570e-004
1.612436369126975e-001	9.104328e-004	2.808269e-004
1.612470041017024e-001	9.198553e-004	2.869381e-004
1.612507497278937e-001	9.235093e-004	2.900555e-004
1.612542207522684e-001	9.193636e-004	2.887874e-004
1.612598649645848e-001	8.851704e-004	2.774388e-004
1.612689645564699e-001	7.234924e-004	2.406142e-004
1.612801167351817e-001	3.475152e-004	1.719946e-004
1.612910914036099e-001	-1.499864e-004	8.620582e-005
1.612999955333409e-001	-5.995096e-004	8.629770e-006
1.613084725094630e-001	-1.031111e-003	-6.593552e-005
1.613170255978678e-001	-1.429564e-003	-1.347162e-004
1.613285032327827e-001	-1.873760e-003	-2.113992e-004
1.613368705484681e-001	-2.117155e-003	-2.536671e-004
1.613411965288265e-001	-2.201909e-003	-2.685748e-004
1.613444116196711e-001	-2.240853e-003	-2.755549e-004
1.613479404774139e-001	-2.261739e-003	-2.794742e-004
1.613522336109323e-001	-2.260050e-003	-2.796134e-004
1.613566358786243e-001	-2.223740e-003	-2.738837e-004
1.613637751885290e-001	-2.091613e-003	-2.523024e-004
1.613744823043084e-001	-1.766869e-003	-1.989935e-004
1.613869083753211e-001	-1.254917e-003	-1.148347e-004
1.613962130526624e-001	-8.034972e-004	-4.042004e-005
1.614046413745539e-001	-3.728667e-004	3.070517e-005
1.614132933168957e-001	4.975146e-005	1.005100e-004
1.614232663694246e-001	4.553591e-004	1.693639e-004
1.614357361232100e-001	8.100425e-004	2.370342e-004
1.614403670375323e-001	8.761692e-004	2.551433e-004
1.614437894610420e-001	8.931805e-004	2.640512e-004
1.614471879821744e-001	9.019811e-004	2.696269e-004
1.614514140223791e-001	9.049525e-004	2.723936e-004
1.614553021866601e-001	8.981698e-004	2.700932e-004
1.614616182640268e-001	8.445266e-004	2.555627e-004
1.614716715147648e-001	6.240268e-004	2.124179e-004
1.614830981005017e-001	2.018132e-004	1.415256e-004
1.614929400859161e-001	-2.606064e-004	6.652754e-005
1.615015491750761e-001	-6.994308e-004	-4.756370e-006
1.615104999782618e-001	-1.150502e-003	-7.804614e-005
1.615191644014453e-001	-1.539673e-003	-1.412365e-004
1.615314266161227e-001	-1.987791e-003	-2.140526e-004
1.615378787433366e-001	-2.160696e-003	-2.423922e-004
1.615419388364194e-001	-2.232278e-003	-2.543207e-004
1.615449703479548e-001	-2.265333e-003	-2.599485e-004
1.615486195200749e-001	-2.283552e-003	-2.632510e-004
1.615524866293128e-001	-2.278953e-003	-2.629115e-004
1.615570474359362e-001	-2.237580e-003	-2.567733e-004
1.615644393829885e-001	-2.094765e-003	-2.348821e-004
1.615753159400831e-001	-1.755086e-003	-1.825283e-004
1.615878970456719e-001	-1.227025e-003	-1.009912e-004
1.615971824891732e-001	-7.726424e-004	-3.060231e-005
1.616056120459282e-001	-3.420687e-004	3.625559e-005
1.616142320465415e-001	7.445656e-005	1.009495e-004
1.616245742218215e-001	4.902626e-004	1.672462e-004
1.616354394395369e-001	7.934046e-004	2.219980e-004
1.616401511583117e-001	8.588091e-004	2.392478e-004
1.616436279429925e-001	8.764916e-004	2.479712e-004
1.616469932976569e-001	8.855679e-004	2.534868e-004
1.616507305467942e-001	8.890919e-004	2.563888e-004
1.616541895225866e-001	8.851511e-004	2.554131e-004
1.616598142836962e-001	8.511536e-004	2.456013e-004
1.616688835411925e-001	6.895023e-004	2.133606e-004
1.616799769177401e-001	3.159120e-004	1.531708e-004
1.616909382037786e-001	-1.797711e-004	7.748848e-005
1.616998598168317e-001	-6.295040e-004	8.747805e-006
1.617083369521924e-001	-1.061038e-003	-5.728218e-005
1.617168955411983e-001	-1.460306e-003	-1.183316e-004
1.617283192304601e-001	-1.903491e-003	-1.861159e-004
1.617368057971012e-001	-2.151237e-003	-2.242437e-004
1.617411490149644e-001	-2.236703e-003	-2.375741e-004
1.617443759178690e-001	-2.275921e-003	-2.438157e-004
1.617478971895959e-001	-2.296841e-003	-2.473124e-004
1.617522174635373e-001	-2.295203e-003	-2.474743e-004
1.617566096103101e-001	-2.259047e-003	-2.424545e-004
1.617637327712979e-001	-2.127338e-003	-2.234605e-004
1.617744259998698e-001	-1.803265e-003	-1.764434e-004
1.617868412365040e-001	-1.291957e-003	-1.021249e-004
1.617961475905627e-001	-8.403912e-004	-3.629478e-005
1.618045757931031e-001	-4.094627e-004	2.665349e-005
1.618132301494698e-001	1.388906e-005	8.849857e-005
1.618231751264353e-001	4.203268e-004	1.493835e-004
1.618356381012537e-001	7.787314e-004	2.094712e-004
1.618402956631752e-001	8.458127e-004	2.257315e-004
1.618437360407928e-001	8.625702e-004	2.338127e-004
1.618471235609149e-001	8.710166e-004	2.389193e-004
1.618513344832127e-001	8.739645e-004	2.416233e-004
1.618551727181436e-001	8.678904e-004	2.398675e-004
1.618614085467844e-001	8.170275e-004	2.275369e-004
1.618713947212713e-001	6.023551e-004	1.900544e-004
1.618827127890809e-001	1.883908e-004	1.281848e-004
1.618926210215612e-001	-2.748376e-004	6.137578e-005
1.619012667186157e-001	-7.146872e-004	-2.153998e-006
1.619102502665716e-001	-1.167942e-003	-6.763720e-005
1.619187932030774e-001	-1.553477e-003	-1.233029e-004
1.619310349021350e-001	-2.004040e-003	-1.884092e-004
1.619377997119538e-001	-2.187105e-003	-2.150920e-004
1.619418804812871e-001	-2.259775e-003	-2.258643e-004
1.619449263608480e-001	-2.293162e-003	-2.309267e-004
1.619485659554222e-001	-2.311462e-003	-2.338874e-004
1.619524666874343e-001	-2.306920e-003	-2.336136e-004
1.619570150021140e-001	-2.265783e-003	-2.282111e-004
1.619643870655521e-001	-2.123542e-003	-2.088694e-004
1.619752511588642e-001	-1.784598e-003	-1.624976e-004
1.619878204428435e-001	-1.257300e-003	-9.020763e-005
1.619971072815971e-001	-8.027854e-004	-2.768898e-005
1.620055367732868e-001	-3.718718e-004	3.172193e-005
1.620141591740707e-001	4.546019e-005	8.927153e-005
1.620244738501418e-001	4.613143e-004	1.481226e-004
1.620354009206066e-001	7.672905e-004	1.972230e-004
1.620401231633581e-001	8.325361e-004	2.127175e-004
1.620436070100881e-001	8.496036e-004	2.206305e-004
1.620469680873590e-001	8.582923e-004	2.257020e-004
1.620506857884902e-001	8.617597e-004	2.284837e-004
1.620541166487727e-001	8.582543e-004	2.278252e-004
1.620596960111011e-001	8.264938e-004	2.194504e-004
1.620686944183533e-001	6.706024e-004	1.912929e-004
1.620797054795942e-001	3.040407e-004	1.383028e-004
1.620906346823235e-001	-1.877005e-004	7.114670e-005
1.620995752150083e-001	-6.374053e-004	9.693989e-006
1.621080543085649e-001	-1.069174e-003	-4.936296e-005
1.621166238961855e-001	-1.470384e-003	-1.041960e-004
1.621279474295147e-001	-1.912253e-003	-1.645982e-004
1.621366735207630e-001	-2.169145e-003	-1.999233e-004
1.621410520139095e-001	-2.256221e-003	-2.120565e-004
1.621443030551616e-001	-2.296116e-003	-2.177302e-004
1.621478088841351e-001	-2.317229e-003	-2.208830e-004
1.621521845158561e-001	-2.315851e-003	-2.210728e-004
1.621565560104607e-001	-2.280163e-003	-2.166550e-004
1.621636462112822e-001	-2.149525e-003	-1.998371e-004
1.621743234243817e-001	-1.826745e-003	-1.580243e-004
1.621867196739983e-001	-1.316951e-003	-9.186331e-005
1.621960331343722e-001	-8.651787e-004	-3.306339e-005
1.622044620970730e-001	-4.339003e-004	2.317417e-005
1.622131206689638e-001	-9.510358e-006	7.850626e-005
1.622230268234526e-001	3.966443e-004	1.328419e-004
1.622354810655910e-001	7.555318e-004	1.868231e-004
1.622401814200405e-001	8.226768e-004	2.016936e-004
1.622436505741129e-001	8.390312e-004	2.091924e-004
1.622470205586417e-001	8.474471e-004	2.140540e-004
1.622507789444912e-001	8.507684e-004	2.167499e-004
1.622542683209028e-001	8.471425e-004	2.160906e-004
1.622599421561404e-001	8.140794e-004	2.078214e-004
1.622690879202935e-001	6.526597e-004	1.801632e-004
1.622801044387834e-001	2.822149e-004	1.292480e-004
1.622907930065823e-001	-2.009257e-004	6.648422e-005
1.622996888258411e-001	-6.489060e-004	8.263716e-006
1.623081747437949e-001	-1.080686e-003	-4.787941e-005
1.623167441762065e-001	-1.480941e-003	-9.986741e-005
1.623281269065376e-001	-1.923532e-003	-1.573506e-004
1.623367359733305e-001	-2.175672e-003	-1.902858e-004
1.623410978013192e-001	-2.261822e-003	-2.016842e-004
1.623443374445772e-001	-2.301279e-003	-2.070080e-004
1.623478505555521e-001	-2.322173e-003	-2.099646e-004
1.623522000651861e-001	-2.320513e-003	-2.100913e-004
1.623565813065603e-001	-2.284446e-003	-2.058300e-004
1.623636870641683e-001	-2.153004e-003	-1.897250e-004
1.623743880874637e-001	-1.828620e-003	-1.497654e-004
1.623867974939345e-001	-1.317353e-003	-8.669478e-005
1.623961022315164e-001	-8.655254e-004	-3.081207e-005
1.624045303744098e-001	-4.341224e-004	2.263095e-005
1.624131846227855e-001	-1.010946e-005	7.513669e-005
1.624231298742118e-001	3.958832e-004	1.268791e-004
1.624355927534677e-001	7.500920e-004	1.781214e-004
1.624402626598369e-001	8.149452e-004	1.921693e-004
1.624437113456759e-001	8.304040e-004	1.992927e-004
1.624470937907579e-001	8.383488e-004	2.039058e-004
1.624512977250192e-001	8.413914e-004	2.065628e-004
1.624551128838361e-001	8.362440e-004	2.053769e-004
1.624613116070928e-001	7.900155e-004	1.952516e-004
1.624712702515803e-001	5.851769e-004	1.635309e-004
1.624824578367778e-001	1.821018e-004	1.112271e-004
1.624922333590202e-001	-2.727668e-004	5.470848e-005
1.625008947738992e-001	-7.125099e-004	4.393262e-008
1.625098744573394e-001	-1.166033e-003	-5.630890e-005
1.625183936852170e-001	-1.552667e-003	-1.042890e-004
1.625305403321385e-001	-2.003701e-003	-1.602608e-004
1.625376415401076e-001	-2.198254e-003	-1.845824e-004
1.625417637740283e-001	-2.272750e-003	-1.940358e-004
1.625448384208656e-001	-2.306856e-003	-1.984524e-004
1.625484589206275e-001	-2.325374e-003	-2.009918e-004
1.625524268311276e-001	-2.321016e-003	-2.007514e-004
1.625569501772989e-001	-2.280423e-003	-1.961359e-004
1.625642824861830e-001	-2.139374e-003	-1.796019e-004
1.625751513198513e-001	-1.800949e-003	-1.397580e-004
1.625877047575763e-001	-1.274816e-003	-7.774813e-005
1.625969899146664e-001	-8.202877e-004	-2.404112e-005
1.626054192928988e-001	-3.888480e-004	2.702048e-005
1.626140429324380e-001	2.957561e-005	7.651198e-005
1.626243420924704e-001	4.438085e-004	1.271010e-004
1.626353476748189e-001	7.457679e-004	1.698712e-004
1.626400844777324e-001	8.076939e-004	1.834790e-004
1.626435780881416e-001	8.230358e-004	1.905751e-004
1.626469332635653e-001	8.310220e-004	1.952383e-004
1.626506239604026e-001	8.344539e-004	1.979742e-004
1.626540159811792e-001	8.317765e-004	1.977370e-004
1.626595326076267e-001	8.056224e-004	1.910129e-004
1.626684329933067e-001	6.643734e-004	1.673030e-004
1.626793171136046e-001	3.128447e-004	1.220831e-004
1.626900471936379e-001	-1.649992e-004	6.487651e-005
1.626989774071320e-001	-6.123962e-004	1.143999e-005
1.627074575335198e-001	-1.044601e-003	-4.016537e-005
1.627160416970002e-001	-1.449534e-003	-8.842768e-005
1.627271875845636e-001	-1.889875e-003	-1.408555e-004
1.627363998807959e-001	-2.165938e-003	-1.738524e-004
1.627408516143121e-001	-2.256457e-003	-1.847860e-004
1.627441526259564e-001	-2.297834e-003	-1.898677e-004
1.627476267416440e-001	-2.319407e-003	-1.926199e-004
1.627521165226914e-001	-2.318678e-003	-1.928058e-004
1.627564453934009e-001	-2.284032e-003	-1.890102e-004
1.627634675358907e-001	-2.155653e-003	-1.745085e-004
1.627741450192118e-001	-1.834520e-003	-1.381207e-004
1.627865103296763e-001	-1.327499e-003	-8.065873e-005
1.627958263985603e-001	-8.759373e-004	-2.939655e-005
1.628042557855593e-001	-4.441660e-004	1.965958e-005
1.628129181702923e-001	-1.823380e-005	6.799486e-005
1.628227858335219e-001	3.860051e-004	1.153968e-004
1.628352309564634e-001	7.379531e-004	1.629725e-004
1.628399997274861e-001	8.026165e-004	1.764971e-004
1.628435147470943e-001	8.175962e-004	1.835028e-004
1.628468570297178e-001	8.254863e-004	1.881243e-004
1.628504886026757e-001	8.290114e-004	1.909111e-004
1.628537955887354e-001	8.269202e-004	1.909130e-004
1.628591747799623e-001	8.053189e-004	1.850429e-004
1.628678599744797e-001	6.790285e-004	1.634449e-004
1.628786715536532e-001	3.423812e-004	1.207721e-004
1.628895035711998e-001	-1.333153e-004	6.541401e-005
1.628984277673314e-001	-5.785418e-004	1.391648e-005
1.629068992108418e-001	-1.010825e-003	-3.603767e-005
1.629154877109942e-001	-1.419010e-003	-8.309277e-005
1.629264545694828e-001	-1.857610e-003	-1.335569e-004
1.629361355639624e-001	-2.152906e-003	-1.676127e-004
1.629406583881663e-001	-2.246963e-003	-1.785529e-004
1.629440077133437e-001	-2.289914e-003	-1.836187e-004
1.629474514983195e-001	-2.312041e-003	-1.863078e-004
1.629520510589626e-001	-2.312134e-003	-1.865400e-004
1.629563388857111e-001	-2.278633e-003	-1.829511e-004
1.629632954522932e-001	-2.152704e-003	-1.691252e-004
1.629739564462673e-001	-1.834170e-003	-1.341219e-004
1.629862872718537e-001	-1.330604e-003	-7.883886e-005
1.629956120365719e-001	-8.793774e-004	-2.925923e-005
1.630040423979829e-001	-4.474316e-004	1.820944e-005
1.630127109917271e-001	-2.013076e-005	6.508272e-005
1.630225197714898e-001	3.828399e-004	1.108718e-004
1.630349515160546e-001	7.337844e-004	1.572703e-004
1.630397971115827e-001	7.988277e-004	1.708007e-004
1.630433634245627e-001	8.137620e-004	1.778913e-004
1.630466750896829e-001	8.217339e-004	1.826075e-004
1.630497790856245e-001	8.252727e-004	1.852884e-004
1.630529178891060e-001	8.245892e-004	1.858784e-004
1.630577486863371e-001	8.122279e-004	1.821622e-004
1.630655693864948e-001	7.248236e-004	1.658949e-004
1.630761892953919e-001	4.348895e-004	1.280212e-004
1.630884811561442e-001	-7.768903e-005	6.890287e-005
1.630974941448664e-001	-5.213835e-004	1.878754e-005
1.631059285520458e-001	-9.524628e-004	-2.987312e-005
1.631144965814162e-001	-1.364894e-003	-7.630683e-005
1.631251102268367e-001	-1.798514e-003	-1.250061e-004
1.631356475999704e-001	-2.130219e-003	-1.622978e-004
1.631403025775021e-001	-2.231010e-003	-1.737153e-004
1.631437412150195e-001	-2.276988e-003	-1.789936e-004
1.631471297993296e-001	-2.300978e-003	-1.818139e-004
1.631513421858442e-001	-2.305211e-003	-1.824689e-004
1.631551852562040e-001	-2.281362e-003	-1.799961e-004
1.631614288586978e-001	-2.182836e-003	-1.694353e-004
1.631714565241663e-001	-1.910161e-003	-1.401418e-004
1.631833698064345e-001	-1.450863e-003	-9.086468e-005
1.631935841116690e-001	-9.699131e-004	-3.927194e-005
1.632021559341645e-001	-5.328940e-004	7.595725e-006
1.632111099443340e-001	-8.411030e-005	5.564828e-005
1.632200852259696e-001	3.058013e-004	9.817605e-005
1.632324685900551e-001	6.983511e-004	1.461966e-004
1.632380155291393e-001	7.868009e-004	1.627793e-004
1.632420399013908e-001	8.078865e-004	1.717281e-004
1.632450465539681e-001	8.166868e-004	1.767042e-004
1.632487123600542e-001	8.222909e-004	1.806337e-004
1.632525211874572e-001	8.229766e-004	1.821367e-004
1.632571036404572e-001	8.141345e-004	1.795572e-004
1.632645300329850e-001	7.441161e-004	1.657288e-004
1.632749869115545e-001	4.859692e-004	1.308461e-004
1.632869450587420e-001	8.131105e-006	7.574643e-005
1.632960382314532e-001	-4.340772e-004	2.651264e-005
1.633045058815372e-001	-8.671182e-004	-2.164093e-005
1.633131295201929e-001	-1.289012e-003	-6.842195e-005
1.633232011388663e-001	-1.709941e-003	-1.149406e-004
1.633356568592935e-001	-2.113761e-003	-1.595245e-004
1.633403093180099e-001	-2.217278e-003	-1.710439e-004
1.633437462593396e-001	-2.263134e-003	-1.762319e-004
1.633471358814005e-001	-2.287034e-003	-1.790037e-004
1.633513496953885e-001	-2.291138e-003	-1.796404e-004
1.633551974799167e-001	-2.267120e-003	-1.771931e-004
1.633614486608770e-001	-2.168193e-003	-1.667619e-004
1.633714879736510e-001	-1.894694e-003	-1.378497e-004
1.633834049816614e-001	-1.434711e-003	-8.928198e-005
1.633936014515206e-001	-9.542514e-004	-3.855682e-005
1.634021703168641e-001	-5.171869e-004	7.574293e-006
1.634111198477835e-001	-6.851269e-005	5.485310e-005
1.634201035902645e-001	3.195317e-004	9.679049e-005
1.634324864781157e-001	7.037800e-004	1.442432e-004
1.634380282388926e-001	7.884431e-004	1.607243e-004
1.634420492962372e-001	8.082280e-004	1.697007e-004
1.634450536395610e-001	8.167835e-004	1.747332e-004
1.634487209949015e-001	8.223871e-004	1.787669e-004
1.634525244012787e-001	8.232549e-004	1.803996e-004
1.634571088672435e-001	8.151080e-004	1.780061e-004
1.634645384623573e-001	7.490555e-004	1.644726e-004
1.634750059063505e-001	4.982665e-004	1.299043e-004
1.634869114766354e-001	2.645770e-005	7.539371e-005
1.634959023920078e-001	-4.104312e-004	2.698345e-005
1.635043631172355e-001	-8.430672e-004	-2.088068e-005
1.635129733996821e-001	-1.264806e-003	-6.739457e-005
1.635230115087999e-001	-1.685795e-003	-1.136574e-004
