time	V(salida)	V(vi)
Step Information: C=100n  (Run: 1/5)
1.121238613315328e-002	1.866624e-001	4.842735e-001
1.123191738315328e-002	1.631343e-001	4.952556e-001
1.124782757363982e-002	1.421100e-001	4.986697e-001
1.126419250699283e-002	1.188598e-001	4.964449e-001
1.128372375699283e-002	8.953980e-002	4.869792e-001
1.130325500699283e-002	5.896634e-002	4.704932e-001
1.132278625699283e-002	2.752291e-002	4.469305e-001
1.134231750699283e-002	-4.315065e-003	4.166456e-001
1.136184875699283e-002	-3.606702e-002	3.800939e-001
1.138138000699283e-002	-6.725466e-002	3.378252e-001
1.140091125699282e-002	-9.740928e-002	2.904754e-001
1.142044250699282e-002	-1.260790e-001	2.387565e-001
1.143997375699282e-002	-1.528356e-001	1.834465e-001
1.145950500699282e-002	-1.772810e-001	1.253773e-001
1.147903625699282e-002	-1.990533e-001	6.542233e-002
1.149856750699282e-002	-2.178317e-001	4.483326e-003
1.151809875699282e-002	-2.333414e-001	-5.652311e-002
1.153763000699282e-002	-2.453567e-001	-1.166794e-001
1.155716125699282e-002	-2.537042e-001	-1.750807e-001
1.157669250699282e-002	-2.582644e-001	-2.308486e-001
1.159622375699282e-002	-2.589727e-001	-2.831444e-001
1.161575500699282e-002	-2.558199e-001	-3.311814e-001
1.163528625699282e-002	-2.488519e-001	-3.742371e-001
1.165481750699282e-002	-2.381688e-001	-4.116639e-001
1.167434875699282e-002	-2.239242e-001	-4.428990e-001
1.169388000699282e-002	-2.063232e-001	-4.674724e-001
1.171341125699282e-002	-1.856205e-001	-4.850146e-001
1.173294250699282e-002	-1.622053e-001	-4.955475e-001
1.174949675176921e-002	-1.404294e-001	-4.987473e-001
1.176481295143126e-002	-1.187568e-001	-4.963689e-001
1.178434420143126e-002	-8.952665e-002	-4.865672e-001
1.180387545143126e-002	-5.902620e-002	-4.698519e-001
1.182340670143126e-002	-2.760687e-002	-4.460697e-001
1.184293795143126e-002	4.256888e-003	-4.155781e-001
1.186246920143126e-002	3.608218e-002	-3.788359e-001
1.188200045143126e-002	6.738538e-002	-3.363957e-001
1.190153170143126e-002	9.768990e-002	-2.888957e-001
1.192106295143126e-002	1.265339e-001	-2.370505e-001
1.194059420143125e-002	1.534773e-001	-1.816398e-001
1.196012545143125e-002	1.781095e-001	-1.234970e-001
1.197965670143125e-002	2.000548e-001	-6.349681e-002
1.199918795143125e-002	2.189790e-001	-2.541522e-003
1.201871920143125e-002	2.345942e-001	5.845199e-002
1.203825045143125e-002	2.466631e-001	1.185663e-001
1.205778170143125e-002	2.550030e-001	1.768973e-001
1.207731295143125e-002	2.594879e-001	2.325676e-001
1.209684420143125e-002	2.600508e-001	2.847399e-001
1.211637545143125e-002	2.566845e-001	3.326294e-001
1.213590670143125e-002	2.494416e-001	3.755158e-001
1.215543795143125e-002	2.384336e-001	4.127542e-001
1.217496920143125e-002	2.238291e-001	4.437843e-001
1.219450045143125e-002	2.058513e-001	4.681395e-001
1.221403170143125e-002	1.847744e-001	4.854535e-001
1.223356295143125e-002	1.609939e-001	4.957141e-001
1.225050697305935e-002	1.384100e-001	4.987177e-001
1.226582551308842e-002	1.165006e-001	4.960639e-001
1.228535676308842e-002	8.702820e-002	4.858787e-001
1.230488801308842e-002	5.636399e-002	4.687900e-001
1.232441926308842e-002	2.486920e-002	4.446503e-001
1.234395051308842e-002	-6.980040e-003	4.138226e-001
1.236348176308842e-002	-3.870308e-002	3.767706e-001
1.238301301308842e-002	-6.982213e-002	3.340516e-001
1.240254426308842e-002	-9.986965e-002	2.863082e-001
1.242207551308842e-002	-1.283955e-001	2.342584e-001
1.244160676308842e-002	-1.549736e-001	1.786852e-001
1.246113801308842e-002	-1.792089e-001	1.204244e-001
1.248066926308842e-002	-2.007425e-001	6.035230e-002
1.250020051308842e-002	-2.192575e-001	-6.275617e-004
1.251973176308842e-002	-2.344829e-001	-6.159798e-002
1.253926301308842e-002	-2.461975e-001	-1.216419e-001
1.255879426308842e-002	-2.542322e-001	-1.798562e-001
1.257832551308842e-002	-2.584720e-001	-2.353654e-001
1.259785676308842e-002	-2.588571e-001	-2.873344e-001
1.261738801308841e-002	-2.553828e-001	-3.349816e-001
1.263691926308841e-002	-2.480996e-001	-3.775904e-001
1.265645051308841e-002	-2.371121e-001	-4.145199e-001
1.267598176308841e-002	-2.225783e-001	-4.452146e-001
1.269551301308841e-002	-2.047075e-001	-4.692129e-001
1.271504426308841e-002	-1.837585e-001	-4.861538e-001
1.273457551308841e-002	-1.600365e-001	-4.957824e-001
1.275410676308841e-002	-1.339366e-001	-4.981415e-001
1.277168683210418e-002	-1.086420e-001	-4.936895e-001
1.279121808210418e-002	-7.893499e-002	-4.815083e-001
1.281074933210418e-002	-4.805639e-002	-4.622717e-001
1.283028058210418e-002	-1.642472e-002	-4.360821e-001
1.284981183210418e-002	1.548179e-002	-4.033333e-001
1.286934308210418e-002	4.717913e-002	-3.645181e-001
1.288887433210418e-002	7.818530e-002	-3.202202e-001
1.290840558210418e-002	1.080281e-001	-2.711059e-001
1.292793683210418e-002	1.362524e-001	-2.179139e-001
1.294746808210417e-002	1.624280e-001	-1.614442e-001
1.296699933210417e-002	1.861557e-001	-1.025463e-001
1.298653058210417e-002	2.070739e-001	-4.210600e-002
1.300606183210417e-002	2.248640e-001	1.896761e-002
1.302559308210417e-002	2.392556e-001	7.975593e-002
1.304512433210417e-002	2.500303e-001	1.393447e-001
1.306465558210417e-002	2.570249e-001	1.968375e-001
1.308418683210417e-002	2.601342e-001	2.513697e-001
1.310371808210417e-002	2.593120e-001	3.021211e-001
1.312324933210417e-002	2.545724e-001	3.483284e-001
1.314278058210417e-002	2.459888e-001	3.892964e-001
1.316231183210417e-002	2.336929e-001	4.244090e-001
1.318184308210417e-002	2.178731e-001	4.531382e-001
1.320137433210417e-002	1.987709e-001	4.750517e-001
1.322090558210417e-002	1.766773e-001	4.898200e-001
1.324043683210417e-002	1.519287e-001	4.972209e-001
1.325996808210417e-002	1.249013e-001	4.971432e-001
1.327949933210417e-002	9.600548e-002	4.895880e-001
1.329903058210417e-002	6.567932e-002	4.746689e-001
1.331856183210417e-002	3.438214e-002	4.526104e-001
1.333809308210417e-002	2.587226e-003	4.237442e-001
1.335762433210417e-002	-2.922539e-002	3.885045e-001
1.337715558210417e-002	-6.057635e-002	3.474213e-001
1.339668683210417e-002	-9.099429e-002	3.011126e-001
1.341621808210416e-002	-1.200231e-001	2.502748e-001
1.343574933210416e-002	-1.472290e-001	1.956727e-001
1.345528058210416e-002	-1.722068e-001	1.381275e-001
1.347481183210416e-002	-1.945864e-001	7.850473e-002
1.349434308210416e-002	-2.140376e-001	1.770118e-002
1.351387433210416e-002	-2.302754e-001	-4.336862e-002
1.353340558210416e-002	-2.430633e-001	-1.037861e-001
1.355293683210416e-002	-2.522163e-001	-1.626426e-001
1.357246808210416e-002	-2.576032e-001	-2.190527e-001
1.359199933210416e-002	-2.591474e-001	-2.721681e-001
1.361153058210416e-002	-2.568278e-001	-3.211899e-001
1.363106183210416e-002	-2.506784e-001	-3.653806e-001
1.365059308210416e-002	-2.407877e-001	-4.040757e-001
1.367012433210416e-002	-2.272979e-001	-4.366931e-001
1.368965558210416e-002	-2.104029e-001	-4.627422e-001
1.370918683210416e-002	-1.903471e-001	-4.818313e-001
1.372871808210416e-002	-1.675268e-001	-4.940017e-001
1.374481803700244e-002	-1.467271e-001	-4.982866e-001
1.376307338514039e-002	-1.212009e-001	-4.965630e-001
1.378260463514039e-002	-9.218749e-002	-4.877038e-001
1.380213588514039e-002	-6.179068e-002	-4.716318e-001
1.382166713514039e-002	-3.043355e-002	-4.484661e-001
1.384119838514039e-002	1.410627e-003	-4.185549e-001
1.386072963514039e-002	3.325940e-002	-3.823483e-001
1.388026088514039e-002	6.462892e-002	-3.403909e-001
1.389979213514038e-002	9.504166e-002	-2.933136e-001
1.391932338514038e-002	1.240341e-001	-2.418246e-001
1.393885463514038e-002	1.511642e-001	-1.866984e-001
1.395838588514038e-002	1.760181e-001	-1.287640e-001
1.397791713514038e-002	1.982171e-001	-6.889295e-002
1.399744838514038e-002	2.174229e-001	-7.985650e-003
1.401697963514038e-002	2.333432e-001	5.304176e-002
1.403651088514038e-002	2.457363e-001	1.132714e-001
1.405604213514038e-002	2.544143e-001	1.717973e-001
1.407557338514038e-002	2.592462e-001	2.277392e-001
1.409510463514038e-002	2.601597e-001	2.802557e-001
1.411463588514038e-002	2.571421e-001	3.285569e-001
1.413416713514038e-002	2.502408e-001	3.719163e-001
1.415369838514038e-002	2.395621e-001	4.096817e-001
1.417322963514038e-002	2.252697e-001	4.412852e-001
1.419276088514038e-002	2.075820e-001	4.662513e-001
1.421229213514038e-002	1.867687e-001	4.842045e-001
1.423182338514038e-002	1.632551e-001	4.952278e-001
1.424767451722474e-002	1.423185e-001	4.986602e-001
1.426413560915491e-002	1.189393e-001	4.964515e-001
1.428366685915491e-002	8.962622e-002	4.870167e-001
1.430319810915491e-002	5.905595e-002	4.705517e-001
1.432272935915491e-002	2.761434e-002	4.470091e-001
1.434226060915491e-002	-4.223205e-003	4.167431e-001
1.436179185915491e-002	-3.597613e-002	3.802090e-001
1.438132310915491e-002	-6.716612e-002	3.379561e-001
1.440085435915491e-002	-9.732444e-002	2.906200e-001
1.442038560915490e-002	-1.259991e-001	2.389128e-001
1.443991685915490e-002	-1.527619e-001	1.836121e-001
1.445944810915490e-002	-1.772146e-001	1.255497e-001
1.447897935915490e-002	-1.989952e-001	6.559886e-002
1.449851060915490e-002	-2.177828e-001	4.661396e-003
1.451804185915490e-002	-2.333023e-001	-5.634618e-002
1.453757310915490e-002	-2.453281e-001	-1.165063e-001
1.455710435915490e-002	-2.536865e-001	-1.749140e-001
1.457663560915490e-002	-2.582578e-001	-2.306908e-001
1.459616685915490e-002	-2.589774e-001	-2.829978e-001
1.461569810915490e-002	-2.558358e-001	-3.310483e-001
1.463522935915490e-002	-2.488787e-001	-3.741195e-001
1.465476060915490e-002	-2.382062e-001	-4.115637e-001
1.467429185915490e-002	-2.239717e-001	-4.428175e-001
1.469382310915490e-002	-2.063800e-001	-4.674109e-001
1.471335435915490e-002	-1.856859e-001	-4.849740e-001
1.473288560915490e-002	-1.622795e-001	-4.955319e-001
1.474940410818509e-002	-1.405567e-001	-4.987443e-001
1.476477851717994e-002	-1.188061e-001	-4.963733e-001
1.478430976717994e-002	-8.958013e-002	-4.865902e-001
1.480384101717994e-002	-5.908168e-002	-4.698877e-001
1.482337226717994e-002	-2.766354e-002	-4.461176e-001
1.484290351717994e-002	4.199883e-003	-4.156376e-001
1.486243476717994e-002	3.602568e-002	-3.789059e-001
1.488196601717994e-002	6.733023e-002	-3.364751e-001
1.490149726717993e-002	9.763693e-002	-2.889835e-001
1.492102851717993e-002	1.264838e-001	-2.371452e-001
1.494055976717993e-002	1.534311e-001	-1.817401e-001
1.496009101717993e-002	1.780676e-001	-1.236014e-001
1.497962226717993e-002	2.000179e-001	-6.360370e-002
1.499915351717993e-002	2.189477e-001	-2.649292e-003
1.501868476717993e-002	2.345690e-001	5.834496e-002
1.503821601717993e-002	2.466443e-001	1.184617e-001
1.505774726717993e-002	2.549909e-001	1.767966e-001
1.507727851717993e-002	2.594827e-001	2.324723e-001
1.509680976717993e-002	2.600525e-001	2.846514e-001
1.511634101717993e-002	2.566931e-001	3.325491e-001
1.513587226717993e-002	2.494569e-001	3.754450e-001
1.515540351717993e-002	2.384554e-001	4.126938e-001
1.517493476717993e-002	2.238571e-001	4.437354e-001
1.519446601717993e-002	2.058850e-001	4.681027e-001
1.521399726717993e-002	1.848132e-001	4.854293e-001
1.523352851717993e-002	1.610379e-001	4.957051e-001
1.525045090717319e-002	1.384881e-001	4.987228e-001
1.526573422012673e-002	1.166341e-001	4.960956e-001
1.528526547012673e-002	8.716784e-002	4.859416e-001
1.530479672012673e-002	5.650861e-002	4.688866e-001
1.532432797012673e-002	2.501659e-002	4.447790e-001
1.534385922012673e-002	-6.832118e-003	4.139816e-001
1.536339047012673e-002	-3.855687e-002	3.769574e-001
1.538292172012673e-002	-6.967986e-002	3.342635e-001
1.540245297012673e-002	-9.973346e-002	2.865420e-001
1.542198422012673e-002	-1.282674e-001	2.345106e-001
1.544151547012673e-002	-1.548556e-001	1.789519e-001
1.546104672012673e-002	-1.791027e-001	1.207016e-001
1.548057797012672e-002	-2.006498e-001	6.063591e-002
1.550010922012672e-002	-2.191796e-001	-3.418344e-004
1.551964047012672e-002	-2.344209e-001	-6.131444e-002
1.553917172012672e-002	-2.461523e-001	-1.213648e-001
1.555870297012672e-002	-2.542045e-001	-1.795898e-001
1.557823422012672e-002	-2.584623e-001	-2.351135e-001
1.559776547012672e-002	-2.588654e-001	-2.871009e-001
1.561729672012672e-002	-2.554090e-001	-3.347701e-001
1.563682797012672e-002	-2.481434e-001	-3.774040e-001
1.565635922012672e-002	-2.371729e-001	-4.143614e-001
1.567589047012672e-002	-2.226551e-001	-4.450864e-001
1.569542172012672e-002	-2.047993e-001	-4.691169e-001
1.571495297012672e-002	-1.838640e-001	-4.860914e-001
1.573448422012672e-002	-1.602124e-001	-4.959476e-001
1.575200694675672e-002	-1.369309e-001	-4.985555e-001
1.576826791517521e-002	-1.137025e-001	-4.951559e-001
1.578779916517521e-002	-8.422238e-002	-4.841374e-001
1.580733041517521e-002	-5.352497e-002	-4.661506e-001
1.582686166517521e-002	-2.199174e-002	-4.411525e-001
1.584639291517521e-002	9.900829e-003	-4.095191e-001
1.586592416517521e-002	4.166915e-002	-3.717262e-001
1.588545541517521e-002	7.283028e-002	-3.283421e-001
1.590498666517521e-002	1.029097e-001	-2.800194e-001
1.592451791517521e-002	1.314489e-001	-2.274850e-001
1.594404916517521e-002	1.580126e-001	-1.715290e-001
1.596358041517521e-002	1.821958e-001	-1.129931e-001
1.598311166517521e-002	2.036298e-001	-5.275763e-002
1.600264291517521e-002	2.219883e-001	8.271363e-003
1.602217416517521e-002	2.369920e-001	6.917594e-002
1.604170541517521e-002	2.484130e-001	1.290400e-001
1.606123666517521e-002	2.560785e-001	1.869633e-001
1.608076791517521e-002	2.598728e-001	2.420744e-001
1.610029916517521e-002	2.597395e-001	2.935445e-001
1.611983041517521e-002	2.556819e-001	3.405994e-001
1.613936166517520e-002	2.477632e-001	3.825314e-001
1.615889291517520e-002	2.361051e-001	4.187098e-001
1.617842416517520e-002	2.208862e-001	4.485903e-001
1.619795541517520e-002	2.023388e-001	4.717237e-001
1.621748666517520e-002	1.807458e-001	4.877619e-001
1.623701791517520e-002	1.564358e-001	4.964637e-001
1.625654916517520e-002	1.297879e-001	4.977382e-001
1.627566296580912e-002	1.018156e-001	4.916982e-001
1.629519421580912e-002	7.172561e-002	4.781714e-001
1.631472546580912e-002	4.058228e-002	4.574924e-001
1.633425671580912e-002	8.847468e-003	4.299322e-001
1.635378796580912e-002	-2.299955e-002	3.959055e-001
1.637331921580912e-002	-5.447867e-002	3.559240e-001
1.639285046580912e-002	-8.511639e-002	3.105890e-001
1.641238171580912e-002	-1.144531e-001	2.605825e-001
1.643191296580912e-002	-1.420500e-001	2.066566e-001
1.645144421580912e-002	-1.674958e-001	1.496224e-001
1.647097546580912e-002	-1.904131e-001	9.033771e-002
1.649050671580912e-002	-2.104634e-001	2.969427e-002
1.651003796580912e-002	-2.273527e-001	-3.139580e-002
1.652956921580912e-002	-2.408344e-001	-9.201363e-002
1.654910046580912e-002	-2.507134e-001	-1.512475e-001
1.656863171580912e-002	-2.568478e-001	-2.082065e-001
1.658816296580912e-002	-2.591502e-001	-2.620338e-001
1.660769421580912e-002	-2.575886e-001	-3.119200e-001
1.662722546580912e-002	-2.521861e-001	-3.571145e-001
1.664675671580912e-002	-2.430208e-001	-3.969377e-001
1.666628796580912e-002	-2.302241e-001	-4.307906e-001
1.668581921580912e-002	-2.139802e-001	-4.581640e-001
1.670535046580911e-002	-1.945236e-001	-4.786462e-001
1.672488171580911e-002	-1.721370e-001	-4.919291e-001
1.674441296580911e-002	-1.471746e-001	-4.979113e-001
1.676292268197228e-002	-1.214206e-001	-4.965770e-001
1.678245393197228e-002	-9.242494e-002	-4.877996e-001
1.680198518197228e-002	-6.203608e-002	-4.717834e-001
1.682151643197228e-002	-3.068352e-002	-4.486711e-001
1.684104768197228e-002	1.159591e-003	-4.188104e-001
1.686057893197228e-002	3.301090e-002	-3.826505e-001
1.688011018197227e-002	6.438653e-002	-3.407350e-001
1.689964143197227e-002	9.480894e-002	-2.936947e-001
1.691917268197227e-002	1.238145e-001	-2.422369e-001
1.693870393197227e-002	1.509609e-001	-1.871356e-001
1.695823518197227e-002	1.758341e-001	-1.292196e-001
1.697776643197227e-002	1.980551e-001	-6.936005e-002
1.699729768197227e-002	2.172854e-001	-8.457253e-003
1.701682893197227e-002	2.332322e-001	5.257275e-002
1.703636018197227e-002	2.456535e-001	1.128120e-001
1.705589143197227e-002	2.543608e-001	1.713545e-001
1.707542268197227e-002	2.592228e-001	2.273196e-001
1.709495393197227e-002	2.601666e-001	2.798656e-001
1.711448518197227e-002	2.571793e-001	3.282022e-001
1.713401643197227e-002	2.503077e-001	3.716024e-001
1.715354768197227e-002	2.396577e-001	4.094132e-001
1.717307893197227e-002	2.253924e-001	4.410662e-001
1.719261018197227e-002	2.077299e-001	4.660850e-001
1.721214143197227e-002	1.869396e-001	4.840936e-001
1.723167268197227e-002	1.634493e-001	4.951829e-001
1.724742912752589e-002	1.426533e-001	4.986441e-001
1.726404438409505e-002	1.190675e-001	4.964620e-001
1.728357563409505e-002	8.976542e-002	4.870765e-001
1.730310688409505e-002	5.920030e-002	4.706452e-001
1.732263813409505e-002	2.776164e-002	4.471350e-001
1.734216938409505e-002	-4.075199e-003	4.168995e-001
1.736170063409505e-002	-3.582966e-002	3.803934e-001
1.738123188409505e-002	-6.702340e-002	3.381658e-001
1.740076313409505e-002	-9.718762e-002	2.908519e-001
1.742029438409505e-002	-1.258703e-001	2.391633e-001
1.743982563409505e-002	-1.526430e-001	1.838775e-001
1.745935688409505e-002	-1.771074e-001	1.258259e-001
1.747888813409505e-002	-1.989012e-001	6.588188e-002
1.749841938409505e-002	-2.177034e-001	4.946899e-003
1.751795063409505e-002	-2.332388e-001	-5.606249e-002
1.753748188409504e-002	-2.452813e-001	-1.162286e-001
1.755701313409504e-002	-2.536572e-001	-1.746466e-001
1.757654438409504e-002	-2.582464e-001	-2.304377e-001
1.759607563409504e-002	-2.589840e-001	-2.827629e-001
1.761560688409504e-002	-2.558603e-001	-3.308350e-001
1.763513813409504e-002	-2.489209e-001	-3.739310e-001
1.765466938409504e-002	-2.382654e-001	-4.114028e-001
1.767420063409504e-002	-2.240470e-001	-4.426867e-001
1.769373188409504e-002	-2.064705e-001	-4.673121e-001
1.771326313409504e-002	-1.857902e-001	-4.849088e-001
1.773279438409504e-002	-1.623978e-001	-4.955066e-001
1.774925557109208e-002	-1.407601e-001	-4.987391e-001
1.776472330786421e-002	-1.188845e-001	-4.963803e-001
1.778425455786421e-002	-8.966531e-002	-4.866272e-001
1.780378580786421e-002	-5.917009e-002	-4.699450e-001
1.782331705786421e-002	-2.775386e-002	-4.461945e-001
1.784284830786420e-002	4.108998e-003	-4.157328e-001
1.786237955786420e-002	3.593560e-002	-3.790180e-001
1.788191080786420e-002	6.724231e-002	-3.366025e-001
1.790144205786420e-002	9.755249e-002	-2.891242e-001
1.792097330786420e-002	1.264042e-001	-2.372972e-001
1.794050455786420e-002	1.533573e-001	-1.819010e-001
1.796003580786420e-002	1.780010e-001	-1.237688e-001
1.797956705786420e-002	1.999594e-001	-6.377507e-002
