time	V(n002)
Step Information: F=10  (Run: 1/7)
1.586610649655231e-003	4.376918e-004
1.597486383995552e-003	2.707645e-004
1.607494467216277e-003	1.587982e-004
1.617091378543968e-003	1.006773e-004
1.627425084072310e-003	9.666352e-005
1.638533076154898e-003	1.562506e-004
1.650235161600239e-003	2.811949e-004
1.663702281112210e-003	4.777003e-004
1.678082522880282e-003	7.087051e-004
1.693288838435902e-003	9.265020e-004
1.709660066797718e-003	1.075000e-003
1.727880688895522e-003	1.090551e-003
1.750143971141236e-003	9.277807e-004
1.762168856209385e-003	7.653087e-004
1.774320685661912e-003	5.609557e-004
1.785690724657999e-003	3.692411e-004
1.796010791593769e-003	2.135550e-004
1.805076785926381e-003	1.042012e-004
1.813235782520531e-003	3.688140e-005
1.821922661353765e-003	9.937226e-007
1.829864586386102e-003	1.186298e-006
1.837436536703326e-003	3.424635e-005
1.848100448388557e-003	1.246818e-004
1.859161770340358e-003	2.575474e-004
1.872249768381199e-003	4.449307e-004
1.885703577713963e-003	6.375514e-004
1.900961979840898e-003	8.139610e-004
1.917095655975173e-003	9.086407e-004
1.936075466422828e-003	8.687691e-004
1.960697033894935e-003	6.402953e-004
1.973071665522262e-003	4.678219e-004
1.982730108810281e-003	3.156494e-004
1.992069615075367e-003	1.757286e-004
2.000571181263147e-003	6.509232e-005
2.008943756143715e-003	-2.028292e-005
2.017335103427028e-003	-7.670344e-005
2.026302032039038e-003	-9.804564e-005
2.039020117609072e-003	-6.787432e-005
2.050804474492388e-003	1.354718e-005
2.061257625517217e-003	1.252181e-004
2.072033408208563e-003	2.642622e-004
2.084158868260246e-003	4.255798e-004
2.097649288152634e-003	5.818462e-004
2.112731386492178e-003	6.948254e-004
2.129651555767138e-003	7.149989e-004
2.150121338928280e-003	6.074441e-004
2.161731053317087e-003	4.860238e-004
2.172938769844961e-003	3.331543e-004
2.182789921132528e-003	1.906055e-004
2.191357667568320e-003	7.093416e-005
2.199834994249470e-003	-3.423487e-005
2.208391255503160e-003	-1.191485e-004
2.218045156485826e-003	-1.805046e-004
2.230774449504448e-003	-2.011990e-004
2.246739939684963e-003	-1.483953e-004
2.257723240386003e-003	-6.444631e-005
2.267203149333536e-003	3.715367e-005
2.277223645644382e-003	1.582665e-004
2.286936544902838e-003	2.749397e-004
2.299673706052273e-003	4.074954e-004
2.312999194666968e-003	4.993878e-004
2.329401888538882e-003	5.256337e-004
2.347693230388405e-003	4.523408e-004
2.359862495679824e-003	3.455051e-004
2.369874899141319e-003	2.264996e-004
2.378477424835928e-003	1.134038e-004
2.387025343952938e-003	4.025178e-007
2.395828405581362e-003	-1.080771e-004
2.404576666092809e-003	-1.980978e-004
2.416825892638025e-003	-2.844868e-004
2.430396271091533e-003	-3.167148e-004
2.448755131899443e-003	-2.692433e-004
2.459775817460420e-003	-1.946453e-004
2.468934858100196e-003	-1.059239e-004
2.477235252161017e-003	-1.528526e-005
2.485463041351649e-003	7.650330e-005
2.493775719151453e-003	1.629808e-004
2.504777169454485e-003	2.569840e-004
2.517094413860073e-003	3.222054e-004
2.532191386588593e-003	3.322004e-004
2.549658964096849e-003	2.594268e-004
2.561487068856074e-003	1.619569e-004
2.571137602938595e-003	5.651124e-005
2.580077782122438e-003	-5.087455e-005
2.589363921568788e-003	-1.618178e-004
2.599905051860765e-003	-2.742902e-004
2.612987964698296e-003	-3.788178e-004
2.627909777799190e-003	-4.347042e-004
2.646232639382293e-003	-4.112318e-004
2.662697698330679e-003	-3.179591e-004
2.672722580736818e-003	-2.314071e-004
2.681337259641229e-003	-1.457658e-004
2.689310844671083e-003	-6.610530e-005
2.697292702432665e-003	7.944753e-006
2.705417208501809e-003	7.225007e-005
2.713657570569875e-003	1.195645e-004
2.725081942500260e-003	1.509251e-004
2.737787920266505e-003	1.349418e-004
2.756030133921594e-003	3.754175e-005
2.768175233806323e-003	-6.688324e-005
2.779668323979945e-003	-1.884456e-004
2.791666391920660e-003	-3.168234e-004
2.805531177784634e-003	-4.442917e-004
2.820905657222361e-003	-5.355999e-004
2.838870090537886e-003	-5.559343e-004
2.861227335744940e-003	-4.777279e-004
2.872211865073504e-003	-4.012331e-004
2.884061154588715e-003	-2.972170e-004
2.895264262645378e-003	-1.994161e-004
2.905389282561655e-003	-1.217228e-004
2.914452441706691e-003	-6.823558e-005
2.922610087704138e-003	-3.775459e-005
2.930396889872146e-003	-2.724311e-005
2.938777708733790e-003	-3.879885e-005
2.950900929143813e-003	-9.104202e-005
2.964078095713874e-003	-1.848361e-004
2.979670468213668e-003	-3.273644e-004
2.994485748368996e-003	-4.682291e-004
3.011252334346102e-003	-6.009840e-004
3.028439472338992e-003	-6.750436e-004
3.049196085084593e-003	-6.607730e-004
3.076909872712930e-003	-5.229544e-004
3.092380750974665e-003	-4.105361e-004
3.104491011704035e-003	-3.216175e-004
3.117095005456900e-003	-2.532359e-004
3.131717640212354e-003	-2.172204e-004
3.145882509608592e-003	-2.372283e-004
3.165997951288595e-003	-3.413454e-004
3.181894168261393e-003	-4.650861e-004
3.198478503519621e-003	-6.072291e-004
3.217456369527834e-003	-7.395313e-004
3.236494804330806e-003	-8.020123e-004
3.259567475556478e-003	-7.716060e-004
3.281825785001166e-003	-6.599835e-004
3.296850750050085e-003	-5.579072e-004
3.310969580788953e-003	-4.684186e-004
3.326720176992166e-003	-4.044921e-004
3.343921507092393e-003	-3.950918e-004
3.363171373129511e-003	-4.585288e-004
3.380474250831011e-003	-5.689193e-004
3.397614915149096e-003	-7.019229e-004
3.417063885272039e-003	-8.349088e-004
3.437878991743566e-003	-9.124812e-004
3.461319430449087e-003	-8.939744e-004
3.493953909130033e-003	-7.492486e-004
3.513295966747419e-003	-6.401360e-004
3.529616353565879e-003	-5.719174e-004
3.549941243037782e-003	-5.545854e-004
3.569950930981940e-003	-6.126399e-004
3.589931263972708e-003	-7.305130e-004
3.608723834011450e-003	-8.606325e-004
3.629896364478651e-003	-9.783262e-004
3.652766504882917e-003	-1.026073e-003
3.679412830257035e-003	-9.761362e-004
3.698472245060208e-003	-8.860836e-004
3.715287957534616e-003	-7.928693e-004
3.733742063719549e-003	-7.188327e-004
3.755787052164399e-003	-6.996797e-004
3.778747535230111e-003	-7.632436e-004
3.799757736629493e-003	-8.788846e-004
3.819651555063199e-003	-1.000607e-003
3.842727827947788e-003	-1.099698e-003
3.867485359505825e-003	-1.115313e-003
3.898638570107094e-003	-1.024840e-003
3.916122478413129e-003	-9.419280e-004
3.934531632380257e-003	-8.647108e-004
3.959863051528138e-003	-8.251644e-004
3.982724868964847e-003	-8.703268e-004
4.010110231258308e-003	-1.001140e-003
4.032567030382031e-003	-1.118259e-003
4.057268975144785e-003	-1.196921e-003
4.084035078351090e-003	-1.184841e-003
4.120577119768197e-003	-1.061714e-003
4.143479447867863e-003	-9.732758e-004
4.165541431151582e-003	-9.325043e-004
4.191393767140998e-003	-9.730739e-004
4.227000345968977e-003	-1.118836e-003
4.253991412075983e-003	-1.228956e-003
4.281812852394198e-003	-1.271974e-003
4.310986144754530e-003	-1.220942e-003
4.334335368117294e-003	-1.131815e-003
4.355271503402731e-003	-1.055980e-003
4.380503682849440e-003	-1.022029e-003
4.407656118623164e-003	-1.069227e-003
4.437005006630224e-003	-1.184686e-003
4.462109499939300e-003	-1.279891e-003
4.491135312805699e-003	-1.320731e-003
4.521432557753556e-003	-1.271638e-003
4.545853250156047e-003	-1.185659e-003
4.567975223596821e-003	-1.115160e-003
4.595345563567817e-003	-1.090802e-003
4.624249732562397e-003	-1.146415e-003
4.650271697949726e-003	-1.242626e-003
4.675347403314737e-003	-1.321981e-003
4.708255638494458e-003	-1.344754e-003
4.740073327636345e-003	-1.280418e-003
4.764217888877090e-003	-1.199472e-003
4.788145931657399e-003	-1.143245e-003
4.819586510933082e-003	-1.150028e-003
4.852775304644124e-003	-1.235238e-003
4.877140172014802e-003	-1.313910e-003
4.904902256894878e-003	-1.360541e-003
4.937440145776119e-003	-1.328978e-003
4.974056101619952e-003	-1.228624e-003
5.002209398587638e-003	-1.167346e-003
5.037014736821006e-003	-1.172392e-003
5.069038597051683e-003	-1.245977e-003
5.098402484431859e-003	-1.322698e-003
5.130210375115123e-003	-1.347530e-003
5.164166119364142e-003	-1.292220e-003
5.191205761845240e-003	-1.214068e-003
5.217007124431933e-003	-1.160564e-003
5.251197940051585e-003	-1.165948e-003
5.286906870891772e-003	-1.239517e-003
5.313027613881316e-003	-1.298233e-003
5.344092014240083e-003	-1.315214e-003
5.378726649979435e-003	-1.258731e-003
5.406026460407258e-003	-1.183904e-003
5.432590378674173e-003	-1.132517e-003
5.467388351024505e-003	-1.137798e-003
5.505045021509544e-003	-1.206058e-003
5.533194465526537e-003	-1.254459e-003
5.566864009113986e-003	-1.252635e-003
5.602724817240545e-003	-1.182241e-003
5.629038111447049e-003	-1.114626e-003
5.657270545494297e-003	-1.074429e-003
5.691346603362764e-003	-1.092535e-003
5.729042863406451e-003	-1.155807e-003
5.760607657828919e-003	-1.186570e-003
5.798425389562229e-003	-1.151266e-003
5.839621831642171e-003	-1.059165e-003
5.869163283533251e-003	-1.009570e-003
5.907977430728490e-003	-1.013014e-003
5.944581552499377e-003	-1.062961e-003
5.973401407121934e-003	-1.090271e-003
6.013563001580215e-003	-1.060554e-003
6.050737310459754e-003	-9.812777e-004
6.076904022666185e-003	-9.261855e-004
6.108443184096640e-003	-9.040308e-004
6.142770861704486e-003	-9.320916e-004
6.169702067099773e-003	-9.680999e-004
6.199160585003115e-003	-9.807381e-004
6.234395760772769e-003	-9.387737e-004
6.272882890812370e-003	-8.543655e-004
6.302188991078564e-003	-8.048610e-004
6.339109955660290e-003	-7.976363e-004
6.375155590172660e-003	-8.312538e-004
6.402586980303288e-003	-8.516226e-004
6.436761980758127e-003	-8.314835e-004
6.472381632814730e-003	-7.636534e-004
6.497196470795637e-003	-7.073826e-004
6.524185116805257e-003	-6.688886e-004
6.556709538836596e-003	-6.673830e-004
6.591918530875254e-003	-6.964395e-004
6.620656780121022e-003	-7.097136e-004
6.656440224053413e-003	-6.801998e-004
6.691725746470112e-003	-6.108207e-004
6.714730359272681e-003	-5.609087e-004
6.740683551269419e-003	-5.264495e-004
6.771401098560309e-003	-5.235180e-004
6.801502733437538e-003	-5.450691e-004
6.827129875431076e-003	-5.580959e-004
6.860996644086852e-003	-5.393652e-004
6.891976950679325e-003	-4.868132e-004
6.914749918137997e-003	-4.356252e-004
6.937019764477071e-003	-3.946944e-004
6.966728039801949e-003	-3.710774e-004
6.996513122670076e-003	-3.778457e-004
7.017358657492731e-003	-3.928551e-004
7.039486586355405e-003	-4.010996e-004
7.068565145760132e-003	-3.834963e-004
7.099305716988489e-003	-3.338937e-004
7.119000220032866e-003	-2.909211e-004
7.137925051258892e-003	-2.521384e-004
7.160958370103356e-003	-2.217344e-004
7.185530420380002e-003	-2.128405e-004
7.211166314108512e-003	-2.229756e-004
7.230875569178234e-003	-2.347917e-004
7.251750450575509e-003	-2.384806e-004
7.275819639153320e-003	-2.216370e-004
7.304283518236019e-003	-1.772318e-004
7.319457372013420e-003	-1.454552e-004
7.334673968620166e-003	-1.122210e-004
7.350792252617433e-003	-8.293474e-005
7.387209725496815e-003	-5.254582e-005
7.404339628900650e-003	-5.549375e-005
7.417582712594147e-003	-6.258483e-005
7.431414161008134e-003	-7.077050e-005
7.447783356358891e-003	-7.643100e-005
7.463509412296283e-003	-7.368348e-005
7.481936950766916e-003	-5.718766e-005
7.504777486713554e-003	-2.182054e-005
7.517837315632692e-003	4.118833e-006
7.529333804456064e-003	2.884349e-005
7.541379145100610e-003	5.310051e-005
7.556608078863047e-003	7.809760e-005
7.574228618229998e-003	9.614993e-005
7.597338408870728e-003	1.043781e-004
7.612004596298703e-003	1.016970e-004
7.626597361166904e-003	9.489140e-005
7.641806608888351e-003	8.882680e-005
7.658680763031998e-003	8.798178e-005
7.676480325603682e-003	9.776336e-005
7.698530711172669e-003	1.248356e-004
7.719706555940399e-003	1.617186e-004
7.740979980245389e-003	2.011833e-004
7.767496013937558e-003	2.403093e-004
7.792151969219736e-003	2.578764e-004
7.827519005215784e-003	2.585894e-004
7.848449766542318e-003	2.543092e-004
7.870686099962176e-003	2.567447e-004
7.898244743192021e-003	2.795491e-004
7.932493238177281e-003	3.298764e-004
7.958327831679926e-003	3.718297e-004
7.987876194740852e-003	4.063399e-004
8.020904623816539e-003	4.201682e-004
8.055883323753938e-003	4.185594e-004
8.085290573144466e-003	4.235955e-004
8.121895659212671e-003	4.553138e-004
8.160937486663435e-003	5.100928e-004
8.193018419288748e-003	5.501663e-004
8.237097549174214e-003	5.755255e-004
8.279187290085916e-003	5.789986e-004
8.313288731580578e-003	5.891962e-004
8.358626283789831e-003	6.321507e-004
8.408850505353997e-003	6.920496e-004
8.454131535000707e-003	7.251498e-004
8.502460900916463e-003	7.327475e-004
8.540903788791179e-003	7.433412e-004
8.595561250253027e-003	7.893572e-004
8.649345390427212e-003	8.433939e-004
8.701363027765606e-003	8.712804e-004
8.756532740710222e-003	8.791356e-004
8.804007441139248e-003	9.003709e-004
8.861431872964778e-003	9.522483e-004
8.910963233626976e-003	9.877649e-004
8.974532176332359e-003	1.002182e-003
9.034330240131136e-003	1.017584e-003
9.101410669958622e-003	1.059767e-003
9.177270805373819e-003	1.101791e-003
9.247019628635491e-003	1.113533e-003
9.314275321572613e-003	1.130136e-003
9.390518648679021e-003	1.170996e-003
9.458894934968943e-003	1.192730e-003
9.535541296778182e-003	1.194842e-003
9.605932934197070e-003	1.211336e-003
9.682205280549703e-003	1.239619e-003
9.758455431864554e-003	1.244346e-003
9.837935051782720e-003	1.241944e-003
9.935591301782719e-003	1.258276e-003
1.002707842782668e-002	1.261495e-003
1.012100495050836e-002	1.247119e-003
1.021866120050836e-002	1.245507e-003
1.030770364036650e-002	1.240018e-003
1.040535989036650e-002	1.212377e-003
1.050301614036650e-002	1.193050e-003
1.059316780354645e-002	1.177394e-003
1.069082405354645e-002	1.138913e-003
1.078848030354645e-002	1.102624e-003
1.088521132459213e-002	1.073729e-003
1.098286757459213e-002	1.025255e-003
1.107457234277072e-002	9.770804e-004
1.117222859277072e-002	9.376105e-004
1.125752856583724e-002	8.890781e-004
1.134605350995663e-002	8.290911e-004
1.142869639197813e-002	7.864810e-004
1.151283596949177e-002	7.381868e-004
1.160041026567441e-002	6.697865e-004
1.166881176600110e-002	6.240662e-004
1.174535467331855e-002	5.833955e-004
1.180615630248399e-002	5.379886e-004
1.187400545909432e-002	4.764028e-004
1.192671395952713e-002	4.396953e-004
1.198714051162317e-002	4.081040e-004
1.203294639097321e-002	3.746205e-004
1.208918723457365e-002	3.187160e-004
1.218085640698865e-002	2.511657e-004
1.223106874397045e-002	2.227240e-004
1.227236354654727e-002	1.895714e-004
1.231570684397943e-002	1.439544e-004
1.234007597655643e-002	1.187569e-004
1.236837714060702e-002	9.605933e-005
1.240017007915327e-002	7.821994e-005
1.241878001645338e-002	6.999746e-005
1.243804124367116e-002	6.038772e-005
1.246447226736735e-002	4.203843e-005
1.248885561582755e-002	1.950416e-005
1.250891706791145e-002	-2.517219e-006
1.252533845635743e-002	-2.132947e-005
1.254301110782300e-002	-4.015498e-005
1.256422339260810e-002	-5.878520e-005
1.259203668788103e-002	-7.707185e-005
1.261784678773010e-002	-9.012178e-005
1.264337280842480e-002	-1.034064e-004
1.267501537493090e-002	-1.257992e-004
1.270753687173245e-002	-1.562975e-004
1.274322057365318e-002	-1.928552e-004
1.278250104430626e-002	-2.272756e-004
1.282441985809635e-002	-2.542567e-004
1.286807356164877e-002	-2.799626e-004
1.291741800765633e-002	-3.177468e-004
1.296814149801194e-002	-3.643733e-004
1.301878762457010e-002	-4.058448e-004
1.307907786115934e-002	-4.438491e-004
1.313875821900097e-002	-4.833340e-004
1.320926074579830e-002	-5.398141e-004
1.328431448264409e-002	-5.958245e-004
1.336550475653876e-002	-6.459276e-004
1.345333355985612e-002	-7.041129e-004
1.354346562426321e-002	-7.665446e-004
1.364112187426321e-002	-8.231175e-004
1.373877812426321e-002	-8.777718e-004
1.383643437426321e-002	-9.356255e-004
1.393409062426321e-002	-9.837038e-004
1.403174687426321e-002	-1.026805e-003
1.412940312426321e-002	-1.073145e-003
1.422705937426321e-002	-1.110956e-003
1.432471562426321e-002	-1.141305e-003
1.442237187426321e-002	-1.174366e-003
1.452002812426321e-002	-1.200543e-003
1.461768437426321e-002	-1.217381e-003
1.471534062426321e-002	-1.235917e-003
1.481299687426321e-002	-1.249422e-003
1.491065312426321e-002	-1.252428e-003
1.500830937426321e-002	-1.255763e-003
1.510596562426321e-002	-1.255936e-003
1.520362187426321e-002	-1.245221e-003
1.530127812426321e-002	-1.233269e-003
1.539893437426321e-002	-1.219878e-003
1.549659062426321e-002	-1.195962e-003
1.559424687426320e-002	-1.169217e-003
1.569190312426320e-002	-1.142488e-003
1.578955937426321e-002	-1.106273e-003
1.588721562426321e-002	-1.065785e-003
1.598487187426321e-002	-1.026412e-003
1.608252812426321e-002	-9.791479e-004
1.618018437426321e-002	-9.264662e-004
1.627784062426321e-002	-8.756078e-004
1.637549687426321e-002	-8.188545e-004
1.647315312426322e-002	-7.559562e-004
1.657080937426322e-002	-6.952080e-004
1.666846562426322e-002	-6.307907e-004
1.676612187426322e-002	-5.599948e-004
1.686377812426322e-002	-4.913429e-004
1.696143437426322e-002	-4.213036e-004
