Freq.	V(salida)
Step Information: C=100n  (Run: 1/5)
5.24807460249770e+001	4.42997164608832e-001,1.31961794375337e-001
5.37031796370250e+001	4.44621842793333e-001,1.29428746215212e-001
5.49540873857622e+001	4.46184510108293e-001,1.26925081913497e-001
5.62341325190346e+001	4.47687086583722e-001,1.24451707247838e-001
5.75439937337154e+001	4.49131469967665e-001,1.22009432222773e-001
5.88843655355586e+001	4.50519532501017e-001,1.19598975552688e-001
6.02559586074355e+001	4.51853118056751e-001,1.17220969113507e-001
6.16595001861479e+001	4.53134039623205e-001,1.14875962343489e-001
6.30957344480190e+001	4.54364077110976e-001,1.12564426575970e-001
6.45654229034652e+001	4.55544975463052e-001,1.10286759289203e-001
6.60693448007593e+001	4.56678443048062e-001,1.08043288260630e-001
6.76082975391978e+001	4.57766150316928e-001,1.05834275614886e-001
6.91830970918933e+001	4.58809728703683e-001,1.03659921756730e-001
7.07945784384134e+001	4.59810769751814e-001,1.01520369181716e-001
7.24435960074986e+001	4.60770824448175e-001,9.94157061590218e-002
7.41310241300914e+001	4.61691402747201e-001,9.73459702821949e-002
7.58577575029180e+001	4.62573973268982e-001,9.53111518848449e-002
7.76247116628688e+001	4.63419963155472e-001,9.33111973194352e-002
7.94328234724277e+001	4.64230758070014e-001,9.13460120983102e-002
8.12830516164095e+001	4.65007702326113e-001,8.94154638969812e-002
8.31763771102667e+001	4.65752099132253e-001,8.75193854204610e-002
8.51138038202372e+001	4.66465210940366e-001,8.56575771341023e-002
8.70963589956076e+001	4.67148259886345e-001,8.38298098609821e-002
8.91250938133741e+001	4.67802428311810e-001,8.20358272483530e-002
9.12010839355905e+001	4.68428859357065e-001,8.02753481061022e-002
9.33254300796986e+001	4.69028657615939e-001,7.85480686205018e-002
9.54992586021431e+001	4.69602889843912e-001,7.68536644468117e-002
9.77237220955805e+001	4.70152585711579e-001,7.51917926845137e-002
9.99999999999995e+001	4.70678738596194e-001,7.35620937391325e-002
1.02329299228075e+002	4.71182306404597e-001,7.19641930747214e-002
1.04712854805089e+002	4.71664212421441e-001,7.03977028611633e-002
1.07151930523760e+002	4.72125346177165e-001,6.88622235205019e-002
1.09647819614318e+002	4.72566564330686e-001,6.73573451765246e-002
1.12201845430196e+002	4.72988691562241e-001,6.58826490118051e-002
1.14815362149688e+002	4.73392521472277e-001,6.44377085363853e-002
1.17489755493952e+002	4.73778817482713e-001,6.30220907722207e-002
1.20226443461741e+002	4.74148313737249e-001,6.16353573574372e-002
1.23026877081237e+002	4.74501715997811e-001,6.02770655743655e-002
1.25892541179416e+002	4.74839702534512e-001,5.89467693052247e-002
1.28824955169313e+002	4.75162925006837e-001,5.76440199192065e-002
1.31825673855640e+002	4.75472009334042e-001,5.63683670946161e-002
1.34896288259165e+002	4.75767556553010e-001,5.51193595795877e-002
1.38038426460288e+002	4.76050143662057e-001,5.38965458947799e-002
1.41253754462275e+002	4.76320324449397e-001,5.26994749813209e-002
1.44543977074592e+002	4.76578630305154e-001,5.15276967971538e-002
1.47910838816820e+002	4.76825571016035e-001,5.03807628647893e-002
1.51356124843620e+002	4.77061635541883e-001,4.92582267733511e-002
1.54881661891247e+002	4.77287292773538e-001,4.81596446376851e-002
1.58489319246110e+002	4.77502992271523e-001,4.70845755171410e-002
1.62181009735892e+002	4.77709164985217e-001,4.60325817965468e-002
1.65958690743755e+002	4.77906223952271e-001,4.50032295317543e-002
1.69824365246173e+002	4.78094564978146e-001,4.39960887620253e-002
1.73780082874936e+002	4.78274567295695e-001,4.30107337913985e-002
1.77827941003891e+002	4.78446594204834e-001,4.20467434410857e-002
1.81970085860997e+002	4.78610993692387e-001,4.11037012748222e-002
1.86208713666286e+002	4.78768099032247e-001,4.01811957989888e-002
1.90546071796323e+002	4.78918229366081e-001,3.92788206392500e-002
1.94984459975803e+002	4.79061690264805e-001,3.83961746953095e-002
1.99526231496887e+002	4.79198774271124e-001,3.75328622753480e-002
2.04173794466952e+002	4.79329761423472e-001,3.66884932115669e-002
2.08929613085403e+002	4.79454919761690e-001,3.58626829582165e-002
2.13796208950222e+002	4.79574505814816e-001,3.50550526733847e-002
2.18776162394954e+002	4.79688765071393e-001,3.42652292857538e-002
2.23872113856832e+002	4.79797932432697e-001,3.34928455474585e-002
2.29086765276776e+002	4.79902232649310e-001,3.27375400741084e-002
2.34422881531991e+002	4.80001880741469e-001,3.19989573729795e-002
2.39883291901947e+002	4.80097082403640e-001,3.12767478602902e-002
2.45470891568501e+002	4.80188034393741e-001,3.05705678684731e-002
2.51188643150956e+002	4.80274924907486e-001,2.98800796442192e-002
2.57039578276885e+002	4.80357933938277e-001,2.92049513381075e-002
2.63026799189536e+002	4.80437233623094e-001,2.85448569864999e-002
2.69153480392690e+002	4.80512988574829e-001,2.78994764863923e-002
2.75422870333815e+002	4.80585356201503e-001,2.72684955638517e-002
2.81838293126443e+002	4.80654487012790e-001,2.66516057365989e-002
2.88403150312659e+002	4.80720524914286e-001,2.60485042713181e-002
2.95120922666637e+002	4.80783607489933e-001,2.54588941361609e-002
3.01995172040200e+002	4.80843866273025e-001,2.48824839489506e-002
3.09029543251357e+002	4.80901427006178e-001,2.43189879215121e-002
3.16227766016836e+002	4.80956409890675e-001,2.37681258005286e-002
3.23593656929626e+002	4.81008929825575e-001,2.32296228053311e-002
3.31131121482589e+002	4.81059096636946e-001,2.27032095629334e-002
3.38844156139200e+002	4.81107015297605e-001,2.21886220406891e-002
3.46736850452529e+002	4.81152786137706e-001,2.16856014768216e-002
3.54813389233573e+002	4.81196505046547e-001,2.11938943091617e-002
3.63078054770099e+002	4.81238263665902e-001,2.07132521023004e-002
3.71535229097170e+002	4.81278149575233e-001,2.02434314734412e-002
3.80189396320558e+002	4.81316246469074e-001,1.97841940171422e-002
3.89045144994278e+002	4.81352634326918e-001,1.93353062291834e-002
3.98107170553494e+002	4.81387389575886e-001,1.88965394297109e-002
4.07380277804110e+002	4.81420585246467e-001,1.84676696858600e-002
4.16869383470332e+002	4.81452291121615e-001,1.80484777340196e-002
4.26579518801589e+002	4.81482573879465e-001,1.76387489018558e-002
4.36515832240163e+002	4.81511497229925e-001,1.72382730302604e-002
4.46683592150960e+002	4.81539122045397e-001,1.68468443953358e-002
4.57088189614872e+002	4.81565506485864e-001,1.64642616305127e-002
4.67735141287195e+002	4.81590706118576e-001,1.60903276489445e-002
4.78630092322635e+002	4.81614774032563e-001,1.57248495662176e-002
4.89778819368443e+002	4.81637760948181e-001,1.53676386235189e-002
5.01187233627268e+002	4.81659715321900e-001,1.50185101112951e-002
5.12861383991361e+002	4.81680683446541e-001,1.46772832934817e-002
5.24807460249769e+002	4.81700709547141e-001,1.43437813324063e-002
5.37031796370249e+002	4.81719835872637e-001,1.40178312143342e-002
5.49540873857620e+002	4.81738102783550e-001,1.36992636758214e-002
5.62341325190345e+002	4.81755548835825e-001,1.33879131308148e-002
5.75439937337152e+002	4.81772210861003e-001,1.30836175986047e-002
5.88843655355584e+002	4.81788124042874e-001,1.27862186326426e-002
6.02559586074353e+002	4.81803321990768e-001,1.24955612502652e-002
6.16595001861477e+002	4.81817836809618e-001,1.22114938633207e-002
6.30957344480188e+002	4.81831699166946e-001,1.19338682097830e-002
6.45654229034650e+002	4.81844938356892e-001,1.16625392862989e-002
6.60693448007591e+002	4.81857582361421e-001,1.13973652817448e-002
6.76082975391976e+002	4.81869657908833e-001,1.11382075117721e-002
6.91830970918931e+002	4.81881190529681e-001,1.08849303543663e-002
7.07945784384132e+002	4.81892204610219e-001,1.06374011864375e-002
7.24435960074984e+002	4.81902723443488e-001,1.03954903214080e-002
7.41310241300911e+002	4.81912769278135e-001,1.01590709478635e-002
7.58577575029177e+002	4.81922363365068e-001,9.92801906922292e-003
7.76247116628685e+002	4.81931526002051e-001,9.70221344443028e-003
7.94328234724275e+002	4.81940276576302e-001,9.48153552970215e-003
8.12830516164092e+002	4.81948633605220e-001,9.26586942128273e-003
8.31763771102664e+002	4.81956614775285e-001,9.05510179924367e-003
8.51138038202369e+002	4.81964236979240e-001,8.84912187229064e-003
8.70963589956073e+002	4.81971516351612e-001,8.64782132358961e-003
8.91250938133738e+002	4.81978468302653e-001,8.45109425760815e-003
9.12010839355902e+002	4.81985107550776e-001,8.25883714795212e-003
9.33254300796983e+002	4.81991448153532e-001,8.07094878617497e-003
9.54992586021428e+002	4.81997503537225e-001,7.88733023160616e-003
9.77237220955802e+002	4.82003286525187e-001,7.70788476212224e-003
9.99999999999991e+002	4.82008809364806e-001,7.53251782588391e-003
1.02329299228075e+003	4.82014083753341e-001,7.36113699403382e-003
1.04712854805089e+003	4.82019120862584e-001,7.19365191431055e-003
1.07151930523760e+003	4.82023931362425e-001,7.02997426560656e-003
1.09647819614318e+003	4.82028525443360e-001,6.87001771344446e-003
1.12201845430195e+003	4.82032912837991e-001,6.71369786632877e-003
1.14815362149687e+003	4.82037102841577e-001,6.56093223301160e-003
1.17489755493952e+003	4.82041104331645e-001,6.41164018060703e-003
1.20226443461740e+003	4.82044925786747e-001,6.26574289358917e-003
1.23026877081237e+003	4.82048575304358e-001,6.12316333363292e-003
1.25892541179416e+003	4.82052060617986e-001,5.98382620028406e-003
1.28824955169312e+003	4.82055389113508e-001,5.84765789242784e-003
1.31825673855640e+003	4.82058567844780e-001,5.71458647061810e-003
1.34896288259164e+003	4.82061603548546e-001,5.58454162014514e-003
1.38038426460287e+003	4.82064502658676e-001,5.45745461492990e-003
1.41253754462274e+003	4.82067271319769e-001,5.33325828212167e-003
1.44543977074591e+003	4.82069915400148e-001,5.21188696752176e-003
1.47910838816819e+003	4.82072440504267e-001,5.09327650168400e-003
1.51356124843619e+003	4.82074851984570e-001,4.97736416678781e-003
1.54881661891247e+003	4.82077154952806e-001,4.86408866417780e-003
1.58489319246110e+003	4.82079354290850e-001,4.75339008263763e-003
1.62181009735891e+003	4.82081454661030e-001,4.64520986731351e-003
1.65958690743754e+003	4.82083460515992e-001,4.53949078938059e-003
1.69824365246173e+003	4.82085376108125e-001,4.43617691625293e-003
1.73780082874936e+003	4.82087205498561e-001,4.33521358255383e-003
1.77827941003891e+003	4.82088952565770e-001,4.23654736164535e-003
1.81970085860997e+003	4.82090621013772e-001,4.14012603782044e-003
1.86208713666285e+003	4.82092214379979e-001,4.04589857905933e-003
1.90546071796323e+003	4.82093736042684e-001,3.95381511046386e-003
1.94984459975803e+003	4.82095189228215e-001,3.86382688813849e-003
1.99526231496886e+003	4.82096577017766e-001,3.77588627383564e-003
2.04173794466951e+003	4.82097902353925e-001,3.68994670993952e-003
2.08929613085402e+003	4.82099168046904e-001,3.60596269519425e-003
2.13796208950221e+003	4.82100376780494e-001,3.52388976085902e-003
2.18776162394953e+003	4.82101531117744e-001,3.44368444742821e-003
2.23872113856832e+003	4.82102633506398e-001,3.36530428183438e-003
2.29086765276775e+003	4.82103686284075e-001,3.28870775522025e-003
2.34422881531990e+003	4.82104691683226e-001,3.21385430113633e-003
2.39883291901947e+003	4.82105651835859e-001,3.14070427426546e-003
2.45470891568501e+003	4.82106568778060e-001,3.06921892958380e-003
2.51188643150955e+003	4.82107444454306e-001,2.99936040206346e-003
2.57039578276884e+003	4.82108280721585e-001,2.93109168669588e-003
2.63026799189535e+003	4.82109079353334e-001,2.86437661911171e-003
2.69153480392689e+003	4.82109842043192e-001,2.79917985652069e-003
2.75422870333814e+003	4.82110570408595e-001,2.73546685912417e-003
2.81838293126442e+003	4.82111265994201e-001,2.67320387196203e-003
2.88403150312658e+003	4.82111930275163e-001,2.61235790708934e-003
2.95120922666635e+003	4.82112564660258e-001,2.55289672624220e-003
3.01995172040198e+003	4.82113170494873e-001,2.49478882386713e-003
3.09029543251356e+003	4.82113749063854e-001,2.43800341048062e-003
3.16227766016835e+003	4.82114301594231e-001,2.38251039646214e-003
3.23593656929625e+003	4.82114829257823e-001,2.32828037618171e-003
3.31131121482588e+003	4.82115333173714e-001,2.27528461251956e-003
3.38844156139199e+003	4.82115814410634e-001,2.22349502164333e-003
3.46736850452528e+003	4.82116273989217e-001,2.17288415830525e-003
3.54813389233572e+003	4.82116712884171e-001,2.12342520118831e-003
3.63078054770097e+003	4.82117132026341e-001,2.07509193891704e-003
3.71535229097168e+003	4.82117532304684e-001,2.02785875610216e-003
3.80189396320557e+003	4.82117914568151e-001,1.98170061990303e-003
3.89045144994276e+003	4.82118279627491e-001,1.93659306674140e-003
3.98107170553493e+003	4.82118628256969e-001,1.89251218937130e-003
4.07380277804108e+003	4.82118961196004e-001,1.84943462432758e-003
4.16869383470331e+003	4.82119279150741e-001,1.80733753950678e-003
4.26579518801588e+003	4.82119582795548e-001,1.76619862208905e-003
4.36515832240161e+003	4.82119872774442e-001,1.72599606683619e-003
4.46683592150958e+003	4.82120149702461e-001,1.68670856447021e-003
4.57088189614870e+003	4.82120414166962e-001,1.64831529044702e-003
4.67735141287193e+003	4.82120666728869e-001,1.61079589394433e-003
4.78630092322633e+003	4.82120907923863e-001,1.57413048708675e-003
4.89778819368441e+003	4.82121138263519e-001,1.53829963445956e-003
5.01187233627267e+003	4.82121358236388e-001,1.50328434275325e-003
5.12861383991359e+003	4.82121568309033e-001,1.46906605082916e-003
5.24807460249767e+003	4.82121768927021e-001,1.43562661975232e-003
5.37031796370247e+003	4.82121960515868e-001,1.40294832337440e-003
5.49540873857618e+003	4.82122143481938e-001,1.37101383876606e-003
5.62341325190343e+003	4.82122318213308e-001,1.33980623720589e-003
5.75439937337150e+003	4.82122485080588e-001,1.30930897511401e-003
5.88843655355582e+003	4.82122644437710e-001,1.27950588533311e-003
6.02559586074351e+003	4.82122796622679e-001,1.25038116859841e-003
6.16595001861475e+003	4.82122941958285e-001,1.22191938512488e-003
6.30957344480186e+003	4.82123080752792e-001,1.19410544645733e-003
6.45654229034648e+003	4.82123213300593e-001,1.16692460749438e-003
6.60693448007588e+003	4.82123339882827e-001,1.14036245860555e-003
6.76082975391974e+003	4.82123460767984e-001,1.11440491818200e-003
6.91830970918928e+003	4.82123576212468e-001,1.08903822492208e-003
7.07945784384129e+003	4.82123686461147e-001,1.06424893076850e-003
7.24435960074981e+003	4.82123791747865e-001,1.04002389367346e-003
7.41310241300908e+003	4.82123892295942e-001,1.01635027064835e-003
7.58577575029174e+003	4.82123988318650e-001,9.93215510988550e-004
7.76247116628682e+003	4.82124080019659e-001,9.70607349573803e-004
7.94328234724272e+003	4.82124167593475e-001,9.48513800502594e-004
8.12830516164089e+003	4.82124251225850e-001,9.26923150547174e-004
8.31763771102661e+003	4.82124331094175e-001,9.05823953105532e-004
8.51138038202366e+003	4.82124407367858e-001,8.85205022072893e-004
8.70963589956070e+003	4.82124480208682e-001,8.65055425879154e-004
8.91250938133734e+003	4.82124549771149e-001,8.45364481807345e-004
9.12010839355898e+003	4.82124616202809e-001,8.26121750250633e-004
9.33254300796979e+003	4.82124679644568e-001,8.07317029174442e-004
9.54992586021424e+003	4.82124740230993e-001,7.88940348742238e-004
9.77237220955798e+003	4.82124798090594e-001,7.70981966007847e-004
9.99999999999987e+003	4.82124853346097e-001,7.53432359870769e-004
1.02329299228074e+004	4.82124906114704e-001,7.36282225780776e-004
1.04712854805089e+004	4.82124956508343e-001,7.19522471056235e-004
1.07151930523759e+004	4.82125004633906e-001,7.03144209927241e-004
1.09647819614317e+004	4.82125050593469e-001,6.87138758863592e-004
1.12201845430195e+004	4.82125094484520e-001,6.71497632010903e-004
1.14815362149687e+004	4.82125136400155e-001,6.56212536571869e-004
1.17489755493951e+004	4.82125176429283e-001,6.41275368617461e-004
1.20226443461740e+004	4.82125214656810e-001,6.26678208559062e-004
1.23026877081237e+004	4.82125251163820e-001,6.12413317169806e-004
1.25892541179415e+004	4.82125286027749e-001,5.98473131205747e-004
1.28824955169312e+004	4.82125319322548e-001,5.84850259809492e-004
1.31825673855639e+004	4.82125351118838e-001,5.71537480098458e-004
1.34896288259164e+004	4.82125381484063e-001,5.58527733743672e-004
1.38038426460287e+004	4.82125410482631e-001,5.45814123066458e-004
1.41253754462274e+004	4.82125438176052e-001,5.33389907271393e-004
1.44543977074591e+004	4.82125464623067e-001,5.21248499156420e-004
1.47910838816819e+004	4.82125489879773e-001,5.09383461340230e-004
1.51356124843619e+004	4.82125513999742e-001,4.97788502878397e-004
1.54881661891246e+004	4.82125537034136e-001,4.86457476388366e-004
1.58489319246109e+004	4.82125559031813e-001,4.75384373876390e-004
1.62181009735891e+004	4.82125580039434e-001,4.64563324605079e-004
